"scenario_id","source_type","target_type","year","total","source_id","target_id"
44,"FuelType","Sector",2045,0.0006184268,2,1
44,"FuelType","Sector",2046,0.0006263326,2,1
44,"FuelType","Sector",2047,0.0006339367,2,1
44,"FuelType","Sector",2048,0.0006415409,2,1
44,"FuelType","Sector",2049,0.000649145,2,1
44,"FuelType","Sector",2050,0.0006567492,2,1
44,"FuelType","Sector",2011,1.601818,2,2
44,"FuelType","Sector",2012,1.60257,2,2
44,"FuelType","Sector",2013,1.60257,2,2
44,"FuelType","Sector",2014,1.60257,2,2
44,"FuelType","Sector",2015,1.60257,2,2
44,"FuelType","Sector",2016,1.60257,2,2
44,"FuelType","Sector",2017,1.623649,2,2
44,"FuelType","Sector",2018,1.623649,2,2
44,"FuelType","Sector",2019,1.623649,2,2
44,"FuelType","Sector",2020,1.623649,2,2
44,"FuelType","Sector",2021,1.623649,2,2
44,"FuelType","Sector",2022,1.653351,2,2
44,"FuelType","Sector",2023,1.653351,2,2
44,"FuelType","Sector",2024,1.653351,2,2
44,"FuelType","Sector",2025,1.653351,2,2
44,"FuelType","Sector",2026,1.653351,2,2
44,"FuelType","Sector",2027,1.680879,2,2
44,"FuelType","Sector",2028,1.680879,2,2
44,"FuelType","Sector",2029,1.680879,2,2
44,"FuelType","Sector",2030,1.680879,2,2
44,"FuelType","Sector",2031,1.680879,2,2
44,"FuelType","Sector",2032,1.706233,2,2
44,"FuelType","Sector",2033,1.706233,2,2
44,"FuelType","Sector",2034,1.706233,2,2
44,"FuelType","Sector",2035,1.706233,2,2
44,"FuelType","Sector",2036,1.706233,2,2
44,"FuelType","Sector",2037,1.729413,2,2
44,"FuelType","Sector",2038,1.729413,2,2
44,"FuelType","Sector",2039,1.729413,2,2
44,"FuelType","Sector",2040,1.729413,2,2
44,"FuelType","Sector",2041,1.729413,2,2
44,"FuelType","Sector",2042,1.698763,2,2
44,"FuelType","Sector",2043,1.698763,2,2
44,"FuelType","Sector",2044,1.698763,2,2
44,"FuelType","Sector",2045,1.698763,2,2
44,"FuelType","Sector",2046,1.698763,2,2
44,"FuelType","Sector",2047,1.668113,2,2
44,"FuelType","Sector",2048,1.668113,2,2
44,"FuelType","Sector",2049,1.668113,2,2
44,"FuelType","Sector",2050,1.668113,2,2
44,"FuelType","Sector",2011,0.4645202,2,3
44,"FuelType","Sector",2012,0.473284,2,3
44,"FuelType","Sector",2013,0.473284,2,3
44,"FuelType","Sector",2014,0.473284,2,3
44,"FuelType","Sector",2015,0.473284,2,3
44,"FuelType","Sector",2016,0.473284,2,3
44,"FuelType","Sector",2017,0.4799415,2,3
44,"FuelType","Sector",2018,0.4799415,2,3
44,"FuelType","Sector",2019,0.4799415,2,3
44,"FuelType","Sector",2020,0.4799415,2,3
44,"FuelType","Sector",2021,0.4799415,2,3
44,"FuelType","Sector",2022,0.5063363,2,3
44,"FuelType","Sector",2023,0.5063363,2,3
44,"FuelType","Sector",2024,0.5063363,2,3
44,"FuelType","Sector",2025,0.5063363,2,3
44,"FuelType","Sector",2026,0.5063363,2,3
44,"FuelType","Sector",2027,0.5327312,2,3
44,"FuelType","Sector",2028,0.5327312,2,3
44,"FuelType","Sector",2029,0.5327312,2,3
44,"FuelType","Sector",2030,0.5327312,2,3
44,"FuelType","Sector",2031,0.5327312,2,3
44,"FuelType","Sector",2032,0.5591261,2,3
44,"FuelType","Sector",2033,0.5591261,2,3
44,"FuelType","Sector",2034,0.5591261,2,3
44,"FuelType","Sector",2035,0.5591261,2,3
44,"FuelType","Sector",2036,0.5591261,2,3
44,"FuelType","Sector",2037,0.5855209,2,3
44,"FuelType","Sector",2038,0.5855209,2,3
44,"FuelType","Sector",2039,0.5855209,2,3
44,"FuelType","Sector",2040,0.5855209,2,3
44,"FuelType","Sector",2041,0.5855209,2,3
44,"FuelType","Sector",2042,0.5855209,2,3
44,"FuelType","Sector",2043,0.5855209,2,3
44,"FuelType","Sector",2044,0.5855209,2,3
44,"FuelType","Sector",2045,0.5855209,2,3
44,"FuelType","Sector",2046,0.5855209,2,3
44,"FuelType","Sector",2047,0.5855209,2,3
44,"FuelType","Sector",2048,0.5855209,2,3
44,"FuelType","Sector",2049,0.5855209,2,3
44,"FuelType","Sector",2050,0.5855209,2,3
44,"FuelType","Sector",2011,0.009256746,2,6
44,"FuelType","Sector",2012,0.009849825,2,6
44,"FuelType","Sector",2013,0.009849825,2,6
44,"FuelType","Sector",2014,0.009849825,2,6
44,"FuelType","Sector",2015,0.009849825,2,6
44,"FuelType","Sector",2016,0.009849825,2,6
44,"FuelType","Sector",2017,0.009969001,2,6
44,"FuelType","Sector",2018,0.009969001,2,6
44,"FuelType","Sector",2019,0.009969001,2,6
44,"FuelType","Sector",2020,0.009969001,2,6
44,"FuelType","Sector",2021,0.009969001,2,6
44,"FuelType","Sector",2022,0.01463672,2,6
44,"FuelType","Sector",2023,0.01463672,2,6
44,"FuelType","Sector",2024,0.01463672,2,6
44,"FuelType","Sector",2025,0.01463672,2,6
44,"FuelType","Sector",2026,0.01463672,2,6
44,"FuelType","Sector",2027,0.01930444,2,6
44,"FuelType","Sector",2028,0.01930444,2,6
44,"FuelType","Sector",2029,0.01930444,2,6
44,"FuelType","Sector",2030,0.01930444,2,6
44,"FuelType","Sector",2031,0.01930444,2,6
44,"FuelType","Sector",2032,0.02397216,2,6
44,"FuelType","Sector",2033,0.02397216,2,6
44,"FuelType","Sector",2034,0.02397216,2,6
44,"FuelType","Sector",2035,0.02397216,2,6
44,"FuelType","Sector",2036,0.02397216,2,6
44,"FuelType","Sector",2037,0.02863988,2,6
44,"FuelType","Sector",2038,0.02863988,2,6
44,"FuelType","Sector",2039,0.02863988,2,6
44,"FuelType","Sector",2040,0.02863988,2,6
44,"FuelType","Sector",2041,0.02863988,2,6
44,"FuelType","Sector",2042,0.02863988,2,6
44,"FuelType","Sector",2043,0.02863988,2,6
44,"FuelType","Sector",2044,0.02863988,2,6
44,"FuelType","Sector",2045,0.02863988,2,6
44,"FuelType","Sector",2046,0.02863988,2,6
44,"FuelType","Sector",2047,0.02863988,2,6
44,"FuelType","Sector",2048,0.02863988,2,6
44,"FuelType","Sector",2049,0.02863988,2,6
44,"FuelType","Sector",2050,0.02863988,2,6
44,"FuelType","Sector",2011,1.708618,8,1
44,"FuelType","Sector",2012,1.660517,8,1
44,"FuelType","Sector",2013,1.631631,8,1
44,"FuelType","Sector",2014,1.601518,8,1
44,"FuelType","Sector",2015,1.571215,8,1
44,"FuelType","Sector",2016,1.553,8,1
44,"FuelType","Sector",2017,1.530757,8,1
44,"FuelType","Sector",2018,1.510898,8,1
44,"FuelType","Sector",2019,1.493779,8,1
44,"FuelType","Sector",2020,1.486117,8,1
44,"FuelType","Sector",2021,1.490718,8,1
44,"FuelType","Sector",2022,1.495963,8,1
44,"FuelType","Sector",2023,1.50369,8,1
44,"FuelType","Sector",2024,1.515213,8,1
44,"FuelType","Sector",2025,1.530113,8,1
44,"FuelType","Sector",2026,1.546108,8,1
44,"FuelType","Sector",2027,1.562891,8,1
44,"FuelType","Sector",2028,1.579687,8,1
44,"FuelType","Sector",2029,1.596275,8,1
44,"FuelType","Sector",2030,1.612669,8,1
44,"FuelType","Sector",2031,1.628647,8,1
44,"FuelType","Sector",2032,1.64459,8,1
44,"FuelType","Sector",2033,1.660526,8,1
44,"FuelType","Sector",2034,1.676463,8,1
44,"FuelType","Sector",2035,1.6924,8,1
44,"FuelType","Sector",2036,1.708025,8,1
44,"FuelType","Sector",2037,1.723652,8,1
44,"FuelType","Sector",2038,1.739278,8,1
44,"FuelType","Sector",2039,1.754908,8,1
44,"FuelType","Sector",2040,1.770542,8,1
44,"FuelType","Sector",2041,1.785866,8,1
44,"FuelType","Sector",2042,1.800943,8,1
44,"FuelType","Sector",2043,1.816031,8,1
44,"FuelType","Sector",2044,1.831124,8,1
44,"FuelType","Sector",2045,1.846221,8,1
44,"FuelType","Sector",2046,1.869575,8,1
44,"FuelType","Sector",2047,1.892901,8,1
44,"FuelType","Sector",2048,1.91623,8,1
44,"FuelType","Sector",2049,1.93956,8,1
44,"FuelType","Sector",2050,1.962894,8,1
44,"FuelType","Sector",2011,3.08916,8,2
44,"FuelType","Sector",2012,2.96945,8,2
44,"FuelType","Sector",2013,2.96945,8,2
44,"FuelType","Sector",2014,2.96945,8,2
44,"FuelType","Sector",2015,2.96945,8,2
44,"FuelType","Sector",2016,2.96945,8,2
44,"FuelType","Sector",2017,3.045348,8,2
44,"FuelType","Sector",2018,3.045348,8,2
44,"FuelType","Sector",2019,3.045348,8,2
44,"FuelType","Sector",2020,3.045348,8,2
44,"FuelType","Sector",2021,3.045348,8,2
44,"FuelType","Sector",2022,3.13966,8,2
44,"FuelType","Sector",2023,3.13966,8,2
44,"FuelType","Sector",2024,3.13966,8,2
44,"FuelType","Sector",2025,3.13966,8,2
44,"FuelType","Sector",2026,3.13966,8,2
44,"FuelType","Sector",2027,3.232206,8,2
44,"FuelType","Sector",2028,3.232206,8,2
44,"FuelType","Sector",2029,3.232206,8,2
44,"FuelType","Sector",2030,3.232206,8,2
44,"FuelType","Sector",2031,3.232206,8,2
44,"FuelType","Sector",2032,3.322986,8,2
44,"FuelType","Sector",2033,3.322986,8,2
44,"FuelType","Sector",2034,3.322986,8,2
44,"FuelType","Sector",2035,3.322986,8,2
44,"FuelType","Sector",2036,3.322986,8,2
44,"FuelType","Sector",2037,3.412,8,2
44,"FuelType","Sector",2038,3.412,8,2
44,"FuelType","Sector",2039,3.412,8,2
44,"FuelType","Sector",2040,3.412,8,2
44,"FuelType","Sector",2041,3.412,8,2
44,"FuelType","Sector",2042,3.387485,8,2
44,"FuelType","Sector",2043,3.387485,8,2
44,"FuelType","Sector",2044,3.387485,8,2
44,"FuelType","Sector",2045,3.387485,8,2
44,"FuelType","Sector",2046,3.387485,8,2
44,"FuelType","Sector",2047,3.36297,8,2
44,"FuelType","Sector",2048,3.36297,8,2
44,"FuelType","Sector",2049,3.36297,8,2
44,"FuelType","Sector",2050,3.36297,8,2
44,"FuelType","Sector",2011,0.1342799,8,3
44,"FuelType","Sector",2012,0.129975,8,3
44,"FuelType","Sector",2013,0.129975,8,3
44,"FuelType","Sector",2014,0.129975,8,3
44,"FuelType","Sector",2015,0.129975,8,3
44,"FuelType","Sector",2016,0.129975,8,3
44,"FuelType","Sector",2017,0.1318047,8,3
44,"FuelType","Sector",2018,0.1318047,8,3
44,"FuelType","Sector",2019,0.1318047,8,3
44,"FuelType","Sector",2020,0.1318047,8,3
44,"FuelType","Sector",2021,0.1318047,8,3
44,"FuelType","Sector",2022,0.1390343,8,3
44,"FuelType","Sector",2023,0.1390343,8,3
44,"FuelType","Sector",2024,0.1390343,8,3
44,"FuelType","Sector",2025,0.1390343,8,3
44,"FuelType","Sector",2026,0.1390343,8,3
44,"FuelType","Sector",2027,0.1462639,8,3
44,"FuelType","Sector",2028,0.1462639,8,3
44,"FuelType","Sector",2029,0.1462639,8,3
44,"FuelType","Sector",2030,0.1462639,8,3
44,"FuelType","Sector",2031,0.1462639,8,3
44,"FuelType","Sector",2032,0.1534935,8,3
44,"FuelType","Sector",2033,0.1534935,8,3
44,"FuelType","Sector",2034,0.1534935,8,3
44,"FuelType","Sector",2035,0.1534935,8,3
44,"FuelType","Sector",2036,0.1534935,8,3
44,"FuelType","Sector",2037,0.160723,8,3
44,"FuelType","Sector",2038,0.160723,8,3
44,"FuelType","Sector",2039,0.160723,8,3
44,"FuelType","Sector",2040,0.160723,8,3
44,"FuelType","Sector",2041,0.160723,8,3
44,"FuelType","Sector",2042,0.160723,8,3
44,"FuelType","Sector",2043,0.160723,8,3
44,"FuelType","Sector",2044,0.160723,8,3
44,"FuelType","Sector",2045,0.160723,8,3
44,"FuelType","Sector",2046,0.160723,8,3
44,"FuelType","Sector",2047,0.160723,8,3
44,"FuelType","Sector",2048,0.160723,8,3
44,"FuelType","Sector",2049,0.160723,8,3
44,"FuelType","Sector",2050,0.160723,8,3
44,"FuelType","Sector",2011,0.002681265,8,6
44,"FuelType","Sector",2012,0.0027104,8,6
44,"FuelType","Sector",2013,0.0027104,8,6
44,"FuelType","Sector",2014,0.0027104,8,6
44,"FuelType","Sector",2015,0.0027104,8,6
44,"FuelType","Sector",2016,0.0027104,8,6
44,"FuelType","Sector",2017,0.002743194,8,6
44,"FuelType","Sector",2018,0.002743194,8,6
44,"FuelType","Sector",2019,0.002743194,8,6
44,"FuelType","Sector",2020,0.002743194,8,6
44,"FuelType","Sector",2021,0.002743194,8,6
44,"FuelType","Sector",2022,0.004027622,8,6
44,"FuelType","Sector",2023,0.004027622,8,6
44,"FuelType","Sector",2024,0.004027622,8,6
44,"FuelType","Sector",2025,0.004027622,8,6
44,"FuelType","Sector",2026,0.004027622,8,6
44,"FuelType","Sector",2027,0.00531205,8,6
44,"FuelType","Sector",2028,0.00531205,8,6
44,"FuelType","Sector",2029,0.00531205,8,6
44,"FuelType","Sector",2030,0.00531205,8,6
44,"FuelType","Sector",2031,0.00531205,8,6
44,"FuelType","Sector",2032,0.006596477,8,6
44,"FuelType","Sector",2033,0.006596477,8,6
44,"FuelType","Sector",2034,0.006596477,8,6
44,"FuelType","Sector",2035,0.006596477,8,6
44,"FuelType","Sector",2036,0.006596477,8,6
44,"FuelType","Sector",2037,0.007880905,8,6
44,"FuelType","Sector",2038,0.007880905,8,6
44,"FuelType","Sector",2039,0.007880905,8,6
44,"FuelType","Sector",2040,0.007880905,8,6
44,"FuelType","Sector",2041,0.007880905,8,6
44,"FuelType","Sector",2042,0.007880905,8,6
44,"FuelType","Sector",2043,0.007880905,8,6
44,"FuelType","Sector",2044,0.007880905,8,6
44,"FuelType","Sector",2045,0.007880905,8,6
44,"FuelType","Sector",2046,0.007880905,8,6
44,"FuelType","Sector",2047,0.007880905,8,6
44,"FuelType","Sector",2048,0.007880905,8,6
44,"FuelType","Sector",2049,0.007880905,8,6
44,"FuelType","Sector",2050,0.007880905,8,6
44,"FuelType","Sector",2011,0.02349078,9,1
44,"FuelType","Sector",2012,0.001365476,9,1
44,"FuelType","Sector",2013,0.0002099513,9,1
44,"FuelType","Sector",2014,6.325891e-05,9,1
44,"FuelType","Sector",2015,5.04537e-05,9,1
44,"FuelType","Sector",2016,5.756067e-05,9,1
44,"FuelType","Sector",2017,7.908799e-05,9,1
44,"FuelType","Sector",2018,0.0001176036,9,1
44,"FuelType","Sector",2019,0.0002134066,9,1
44,"FuelType","Sector",2020,0.0008293954,9,1
44,"FuelType","Sector",2021,0.001563507,9,1
44,"FuelType","Sector",2022,0.002108293,9,1
44,"FuelType","Sector",2023,0.002455314,9,1
44,"FuelType","Sector",2024,0.002647,9,1
44,"FuelType","Sector",2025,0.002747157,9,1
44,"FuelType","Sector",2026,0.002807767,9,1
44,"FuelType","Sector",2027,0.002860761,9,1
44,"FuelType","Sector",2028,0.002911161,9,1
44,"FuelType","Sector",2029,0.00296119,9,1
44,"FuelType","Sector",2030,0.003011187,9,1
44,"FuelType","Sector",2031,0.003061181,9,1
44,"FuelType","Sector",2032,0.003111175,9,1
44,"FuelType","Sector",2033,0.003161169,9,1
44,"FuelType","Sector",2034,0.003211163,9,1
44,"FuelType","Sector",2035,0.003261157,9,1
44,"FuelType","Sector",2036,0.003311151,9,1
44,"FuelType","Sector",2037,0.003361145,9,1
44,"FuelType","Sector",2038,0.003411139,9,1
44,"FuelType","Sector",2039,0.003461133,9,1
44,"FuelType","Sector",2040,0.003511127,9,1
44,"FuelType","Sector",2041,0.003561121,9,1
44,"FuelType","Sector",2042,0.003609731,9,1
44,"FuelType","Sector",2043,0.003658341,9,1
44,"FuelType","Sector",2044,0.003706951,9,1
44,"FuelType","Sector",2045,0.003755561,9,1
44,"FuelType","Sector",2046,0.003804171,9,1
44,"FuelType","Sector",2047,0.003850932,9,1
44,"FuelType","Sector",2048,0.003897692,9,1
44,"FuelType","Sector",2049,0.003944452,9,1
44,"FuelType","Sector",2050,0.003991213,9,1
44,"FuelType","Sector",2011,0.0402945,9,3
44,"FuelType","Sector",2012,0.04105545,9,3
44,"FuelType","Sector",2013,0.04105545,9,3
44,"FuelType","Sector",2014,0.04105545,9,3
44,"FuelType","Sector",2015,0.04105545,9,3
44,"FuelType","Sector",2016,0.04105545,9,3
44,"FuelType","Sector",2017,0.04163341,9,3
44,"FuelType","Sector",2018,0.04163341,9,3
44,"FuelType","Sector",2019,0.04163341,9,3
44,"FuelType","Sector",2020,0.04163341,9,3
44,"FuelType","Sector",2021,0.04163341,9,3
44,"FuelType","Sector",2022,0.04391703,9,3
44,"FuelType","Sector",2023,0.04391703,9,3
44,"FuelType","Sector",2024,0.04391703,9,3
44,"FuelType","Sector",2025,0.04391703,9,3
44,"FuelType","Sector",2026,0.04391703,9,3
44,"FuelType","Sector",2027,0.04620065,9,3
44,"FuelType","Sector",2028,0.04620065,9,3
44,"FuelType","Sector",2029,0.04620065,9,3
44,"FuelType","Sector",2030,0.04620065,9,3
44,"FuelType","Sector",2031,0.04620065,9,3
44,"FuelType","Sector",2032,0.04848428,9,3
44,"FuelType","Sector",2033,0.04848428,9,3
44,"FuelType","Sector",2034,0.04848428,9,3
44,"FuelType","Sector",2035,0.04848428,9,3
44,"FuelType","Sector",2036,0.04848428,9,3
44,"FuelType","Sector",2037,0.0507679,9,3
44,"FuelType","Sector",2038,0.0507679,9,3
44,"FuelType","Sector",2039,0.0507679,9,3
44,"FuelType","Sector",2040,0.0507679,9,3
44,"FuelType","Sector",2041,0.0507679,9,3
44,"FuelType","Sector",2042,0.0507679,9,3
44,"FuelType","Sector",2043,0.0507679,9,3
44,"FuelType","Sector",2044,0.0507679,9,3
44,"FuelType","Sector",2045,0.0507679,9,3
44,"FuelType","Sector",2046,0.0507679,9,3
44,"FuelType","Sector",2047,0.0507679,9,3
44,"FuelType","Sector",2048,0.0507679,9,3
44,"FuelType","Sector",2049,0.0507679,9,3
44,"FuelType","Sector",2050,0.0507679,9,3
44,"FuelType","Sector",2011,0.0008045895,9,6
44,"FuelType","Sector",2012,0.0008561394,9,6
44,"FuelType","Sector",2013,0.0008561394,9,6
44,"FuelType","Sector",2014,0.0008561394,9,6
44,"FuelType","Sector",2015,0.0008561394,9,6
44,"FuelType","Sector",2016,0.0008561394,9,6
44,"FuelType","Sector",2017,0.0008664981,9,6
44,"FuelType","Sector",2018,0.0008664981,9,6
44,"FuelType","Sector",2019,0.0008664981,9,6
44,"FuelType","Sector",2020,0.0008664981,9,6
44,"FuelType","Sector",2021,0.0008664981,9,6
44,"FuelType","Sector",2022,0.001272213,9,6
44,"FuelType","Sector",2023,0.001272213,9,6
44,"FuelType","Sector",2024,0.001272213,9,6
44,"FuelType","Sector",2025,0.001272213,9,6
44,"FuelType","Sector",2026,0.001272213,9,6
44,"FuelType","Sector",2027,0.001677927,9,6
44,"FuelType","Sector",2028,0.001677927,9,6
44,"FuelType","Sector",2029,0.001677927,9,6
44,"FuelType","Sector",2030,0.001677927,9,6
44,"FuelType","Sector",2031,0.001677927,9,6
44,"FuelType","Sector",2032,0.002083642,9,6
44,"FuelType","Sector",2033,0.002083642,9,6
44,"FuelType","Sector",2034,0.002083642,9,6
44,"FuelType","Sector",2035,0.002083642,9,6
44,"FuelType","Sector",2036,0.002083642,9,6
44,"FuelType","Sector",2037,0.002489357,9,6
44,"FuelType","Sector",2038,0.002489357,9,6
44,"FuelType","Sector",2039,0.002489357,9,6
44,"FuelType","Sector",2040,0.002489357,9,6
44,"FuelType","Sector",2041,0.002489357,9,6
44,"FuelType","Sector",2042,0.002489357,9,6
44,"FuelType","Sector",2043,0.002489357,9,6
44,"FuelType","Sector",2044,0.002489357,9,6
44,"FuelType","Sector",2045,0.002489357,9,6
44,"FuelType","Sector",2046,0.002489357,9,6
44,"FuelType","Sector",2047,0.002489357,9,6
44,"FuelType","Sector",2048,0.002489357,9,6
44,"FuelType","Sector",2049,0.002489357,9,6
44,"FuelType","Sector",2050,0.002489357,9,6
44,"Sector","EnergyUtilization",2011,1.830508,1,1
44,"Sector","EnergyUtilization",2012,1.84581,1,1
44,"Sector","EnergyUtilization",2013,1.838024,1,1
44,"Sector","EnergyUtilization",2014,1.829972,1,1
44,"Sector","EnergyUtilization",2015,1.821842,1,1
44,"Sector","EnergyUtilization",2016,1.827836,1,1
44,"Sector","EnergyUtilization",2017,1.827236,1,1
44,"Sector","EnergyUtilization",2018,1.826969,1,1
44,"Sector","EnergyUtilization",2019,1.827589,1,1
44,"Sector","EnergyUtilization",2020,1.833202,1,1
44,"Sector","EnergyUtilization",2021,1.851247,1,1
44,"Sector","EnergyUtilization",2022,1.869531,1,1
44,"Sector","EnergyUtilization",2023,1.887971,1,1
44,"Sector","EnergyUtilization",2024,1.906577,1,1
44,"Sector","EnergyUtilization",2025,1.925333,1,1
44,"Sector","EnergyUtilization",2026,1.941251,1,1
44,"Sector","EnergyUtilization",2027,1.957247,1,1
44,"Sector","EnergyUtilization",2028,1.973074,1,1
44,"Sector","EnergyUtilization",2029,1.988654,1,1
44,"Sector","EnergyUtilization",2030,2.004027,1,1
44,"Sector","EnergyUtilization",2031,2.018774,1,1
44,"Sector","EnergyUtilization",2032,2.033485,1,1
44,"Sector","EnergyUtilization",2033,2.048191,1,1
44,"Sector","EnergyUtilization",2034,2.062898,1,1
44,"Sector","EnergyUtilization",2035,2.077605,1,1
44,"Sector","EnergyUtilization",2036,2.091796,1,1
44,"Sector","EnergyUtilization",2037,2.105987,1,1
44,"Sector","EnergyUtilization",2038,2.120179,1,1
44,"Sector","EnergyUtilization",2039,2.134377,1,1
44,"Sector","EnergyUtilization",2040,2.148582,1,1
44,"Sector","EnergyUtilization",2041,2.162271,1,1
44,"Sector","EnergyUtilization",2042,2.17557,1,1
44,"Sector","EnergyUtilization",2043,2.188888,1,1
44,"Sector","EnergyUtilization",2044,2.202213,1,1
44,"Sector","EnergyUtilization",2045,2.215546,1,1
44,"Sector","EnergyUtilization",2046,2.242504,1,1
44,"Sector","EnergyUtilization",2047,2.269451,1,1
44,"Sector","EnergyUtilization",2048,2.296403,1,1
44,"Sector","EnergyUtilization",2049,2.323356,1,1
44,"Sector","EnergyUtilization",2050,2.350315,1,1
44,"Sector","EnergyUtilization",2011,0.1840053,1,2
44,"Sector","EnergyUtilization",2012,0.1528865,1,2
44,"Sector","EnergyUtilization",2013,0.155409,1,2
44,"Sector","EnergyUtilization",2014,0.1594152,1,2
44,"Sector","EnergyUtilization",2015,0.1639304,1,2
44,"Sector","EnergyUtilization",2016,0.1701293,1,2
44,"Sector","EnergyUtilization",2017,0.1760559,1,2
44,"Sector","EnergyUtilization",2018,0.1813793,1,2
44,"Sector","EnergyUtilization",2019,0.1865937,1,2
44,"Sector","EnergyUtilization",2020,0.1938248,1,2
44,"Sector","EnergyUtilization",2021,0.2031362,1,2
44,"Sector","EnergyUtilization",2022,0.2118573,1,2
44,"Sector","EnergyUtilization",2023,0.2192773,1,2
44,"Sector","EnergyUtilization",2024,0.225025,1,2
44,"Sector","EnergyUtilization",2025,0.229332,1,2
44,"Sector","EnergyUtilization",2026,0.232816,1,2
44,"Sector","EnergyUtilization",2027,0.2359536,1,2
44,"Sector","EnergyUtilization",2028,0.2389842,1,2
44,"Sector","EnergyUtilization",2029,0.2419933,1,2
44,"Sector","EnergyUtilization",2030,0.2449998,1,2
44,"Sector","EnergyUtilization",2031,0.2479788,1,2
44,"Sector","EnergyUtilization",2032,0.250958,1,2
44,"Sector","EnergyUtilization",2033,0.2539375,1,2
44,"Sector","EnergyUtilization",2034,0.256917,1,2
44,"Sector","EnergyUtilization",2035,0.2598966,1,2
44,"Sector","EnergyUtilization",2036,0.2628489,1,2
44,"Sector","EnergyUtilization",2037,0.2658012,1,2
44,"Sector","EnergyUtilization",2038,0.2687535,1,2
44,"Sector","EnergyUtilization",2039,0.2717062,1,2
44,"Sector","EnergyUtilization",2040,0.2746592,1,2
44,"Sector","EnergyUtilization",2041,0.277585,1,2
44,"Sector","EnergyUtilization",2042,0.2804772,1,2
44,"Sector","EnergyUtilization",2043,0.2833705,1,2
44,"Sector","EnergyUtilization",2044,0.2862642,1,2
44,"Sector","EnergyUtilization",2045,0.2891583,1,2
44,"Sector","EnergyUtilization",2046,0.293021,1,2
44,"Sector","EnergyUtilization",2047,0.2968779,1,2
44,"Sector","EnergyUtilization",2048,0.3007351,1,2
44,"Sector","EnergyUtilization",2049,0.3045924,1,2
44,"Sector","EnergyUtilization",2050,0.30845,1,2
44,"Sector","EnergyUtilization",2011,5.1123,2,1
44,"Sector","EnergyUtilization",2012,5.129278,2,1
44,"Sector","EnergyUtilization",2013,5.129278,2,1
44,"Sector","EnergyUtilization",2014,5.129278,2,1
44,"Sector","EnergyUtilization",2015,5.129278,2,1
44,"Sector","EnergyUtilization",2016,5.129278,2,1
44,"Sector","EnergyUtilization",2017,5.2134,2,1
44,"Sector","EnergyUtilization",2018,5.2134,2,1
44,"Sector","EnergyUtilization",2019,5.2134,2,1
44,"Sector","EnergyUtilization",2020,5.2134,2,1
44,"Sector","EnergyUtilization",2021,5.2134,2,1
44,"Sector","EnergyUtilization",2022,5.325958,2,1
44,"Sector","EnergyUtilization",2023,5.325958,2,1
44,"Sector","EnergyUtilization",2024,5.325958,2,1
44,"Sector","EnergyUtilization",2025,5.325958,2,1
44,"Sector","EnergyUtilization",2026,5.325958,2,1
44,"Sector","EnergyUtilization",2027,5.432511,2,1
44,"Sector","EnergyUtilization",2028,5.432511,2,1
44,"Sector","EnergyUtilization",2029,5.432511,2,1
44,"Sector","EnergyUtilization",2030,5.432511,2,1
44,"Sector","EnergyUtilization",2031,5.432511,2,1
44,"Sector","EnergyUtilization",2032,5.53306,2,1
44,"Sector","EnergyUtilization",2033,5.53306,2,1
44,"Sector","EnergyUtilization",2034,5.53306,2,1
44,"Sector","EnergyUtilization",2035,5.53306,2,1
44,"Sector","EnergyUtilization",2036,5.53306,2,1
44,"Sector","EnergyUtilization",2037,5.627603,2,1
44,"Sector","EnergyUtilization",2038,5.627603,2,1
44,"Sector","EnergyUtilization",2039,5.627603,2,1
44,"Sector","EnergyUtilization",2040,5.627603,2,1
44,"Sector","EnergyUtilization",2041,5.627603,2,1
44,"Sector","EnergyUtilization",2042,5.543341,2,1
44,"Sector","EnergyUtilization",2043,5.543341,2,1
44,"Sector","EnergyUtilization",2044,5.543341,2,1
44,"Sector","EnergyUtilization",2045,5.543341,2,1
44,"Sector","EnergyUtilization",2046,5.543341,2,1
44,"Sector","EnergyUtilization",2047,5.459078,2,1
44,"Sector","EnergyUtilization",2048,5.459078,2,1
44,"Sector","EnergyUtilization",2049,5.459078,2,1
44,"Sector","EnergyUtilization",2050,5.459078,2,1
44,"Sector","EnergyUtilization",2011,1.212068,2,2
44,"Sector","EnergyUtilization",2012,1.220337,2,2
44,"Sector","EnergyUtilization",2013,1.220337,2,2
44,"Sector","EnergyUtilization",2014,1.220337,2,2
44,"Sector","EnergyUtilization",2015,1.220337,2,2
44,"Sector","EnergyUtilization",2016,1.220337,2,2
44,"Sector","EnergyUtilization",2017,1.243961,2,2
44,"Sector","EnergyUtilization",2018,1.243961,2,2
44,"Sector","EnergyUtilization",2019,1.243961,2,2
44,"Sector","EnergyUtilization",2020,1.243961,2,2
44,"Sector","EnergyUtilization",2021,1.243961,2,2
44,"Sector","EnergyUtilization",2022,1.274671,2,2
44,"Sector","EnergyUtilization",2023,1.274671,2,2
44,"Sector","EnergyUtilization",2024,1.274671,2,2
44,"Sector","EnergyUtilization",2025,1.274671,2,2
44,"Sector","EnergyUtilization",2026,1.274671,2,2
44,"Sector","EnergyUtilization",2027,1.304366,2,2
44,"Sector","EnergyUtilization",2028,1.304366,2,2
44,"Sector","EnergyUtilization",2029,1.304366,2,2
