"scenario_id","aggStationaryEndUse_energyDet","year","total","sector_id","fuel_type_id"
10,"Water_Heating",2038,0.05908568,1,8
10,"Water_Heating",2039,0.05908568,1,8
10,"Water_Heating",2040,0.05908568,1,8
10,"Water_Heating",2041,0.05908568,1,8
10,"Water_Heating",2042,0.05908568,1,8
10,"Water_Heating",2043,0.05908568,1,8
10,"Water_Heating",2044,0.05908568,1,8
10,"Water_Heating",2045,0.05908568,1,8
10,"Water_Heating",2046,0.05908568,1,8
10,"Water_Heating",2047,0.05908568,1,8
10,"Water_Heating",2048,0.05908568,1,8
10,"Water_Heating",2049,0.05908568,1,8
10,"Water_Heating",2050,0.05908568,1,8
10,"Water_Heating",2011,0.01126781,1,9
10,"Water_Heating",2012,3.511488e-06,1,9
10,"Water_Heating",2013,3.511488e-06,1,9
10,"Water_Heating",2014,3.511488e-06,1,9
10,"Water_Heating",2015,3.511488e-06,1,9
10,"Water_Heating",2016,3.511488e-06,1,9
10,"Water_Heating",2017,3.511488e-06,1,9
10,"Water_Heating",2018,3.511488e-06,1,9
10,"Water_Heating",2019,3.511488e-06,1,9
10,"Water_Heating",2020,0.0005159641,1,9
10,"Water_Heating",2021,0.001206524,1,9
10,"Water_Heating",2022,0.001705883,1,9
10,"Water_Heating",2023,0.002007478,1,9
10,"Water_Heating",2024,0.002153737,1,9
10,"Water_Heating",2025,0.002208467,1,9
10,"Water_Heating",2026,0.00222365,1,9
10,"Water_Heating",2027,0.00222665,1,9
10,"Water_Heating",2028,0.002227055,1,9
10,"Water_Heating",2029,0.002227091,1,9
10,"Water_Heating",2030,0.002227093,1,9
10,"Water_Heating",2031,0.002227094,1,9
10,"Water_Heating",2032,0.002227094,1,9
10,"Water_Heating",2033,0.002227094,1,9
10,"Water_Heating",2034,0.002227094,1,9
10,"Water_Heating",2035,0.002227094,1,9
10,"Water_Heating",2036,0.002227094,1,9
10,"Water_Heating",2037,0.002227094,1,9
10,"Water_Heating",2038,0.002227094,1,9
10,"Water_Heating",2039,0.002227094,1,9
10,"Water_Heating",2040,0.002227094,1,9
10,"Water_Heating",2041,0.002227094,1,9
10,"Water_Heating",2042,0.002227094,1,9
10,"Water_Heating",2043,0.002227094,1,9
10,"Water_Heating",2044,0.002227094,1,9
10,"Water_Heating",2045,0.002227094,1,9
10,"Water_Heating",2046,0.002227094,1,9
10,"Water_Heating",2047,0.002227094,1,9
10,"Water_Heating",2048,0.002227094,1,9
10,"Water_Heating",2049,0.002227094,1,9
10,"Water_Heating",2050,0.002227094,1,9
10,"Lighting",2011,0,1,1
10,"Lighting",2012,0,1,1
10,"Lighting",2013,0,1,1
10,"Lighting",2014,0,1,1
10,"Lighting",2015,0,1,1
10,"Lighting",2016,0,1,1
10,"Lighting",2017,0,1,1
10,"Lighting",2018,0,1,1
10,"Lighting",2019,0,1,1
10,"Lighting",2020,0,1,1
10,"Lighting",2021,0,1,1
10,"Lighting",2022,0,1,1
10,"Lighting",2023,0,1,1
10,"Lighting",2024,0,1,1
10,"Lighting",2025,0,1,1
10,"Lighting",2026,0,1,1
10,"Lighting",2027,0,1,1
10,"Lighting",2028,0,1,1
10,"Lighting",2029,0,1,1
10,"Lighting",2030,0,1,1
10,"Lighting",2031,0,1,1
10,"Lighting",2032,0,1,1
10,"Lighting",2033,0,1,1
10,"Lighting",2034,0,1,1
10,"Lighting",2035,0,1,1
10,"Lighting",2036,0,1,1
10,"Lighting",2037,0,1,1
10,"Lighting",2038,0,1,1
10,"Lighting",2039,0,1,1
10,"Lighting",2040,0,1,1
10,"Lighting",2041,0,1,1
10,"Lighting",2042,0,1,1
10,"Lighting",2043,0,1,1
10,"Lighting",2044,0,1,1
10,"Lighting",2045,0,1,1
10,"Lighting",2046,0,1,1
10,"Lighting",2047,0,1,1
10,"Lighting",2048,0,1,1
10,"Lighting",2049,0,1,1
10,"Lighting",2050,0,1,1
10,"Lighting",2011,0,1,2
10,"Lighting",2012,0,1,2
10,"Lighting",2013,0,1,2
10,"Lighting",2014,0,1,2
10,"Lighting",2015,0,1,2
10,"Lighting",2016,0,1,2
10,"Lighting",2017,0,1,2
10,"Lighting",2018,0,1,2
10,"Lighting",2019,0,1,2
10,"Lighting",2020,0,1,2
10,"Lighting",2021,0,1,2
10,"Lighting",2022,0,1,2
10,"Lighting",2023,0,1,2
10,"Lighting",2024,0,1,2
10,"Lighting",2025,0,1,2
10,"Lighting",2026,0,1,2
10,"Lighting",2027,0,1,2
10,"Lighting",2028,0,1,2
10,"Lighting",2029,0,1,2
10,"Lighting",2030,0,1,2
10,"Lighting",2031,0,1,2
10,"Lighting",2032,0,1,2
10,"Lighting",2033,0,1,2
10,"Lighting",2034,0,1,2
10,"Lighting",2035,0,1,2
10,"Lighting",2036,0,1,2
10,"Lighting",2037,0,1,2
10,"Lighting",2038,0,1,2
10,"Lighting",2039,0,1,2
10,"Lighting",2040,0,1,2
10,"Lighting",2041,0,1,2
10,"Lighting",2042,0,1,2
10,"Lighting",2043,0,1,2
10,"Lighting",2044,0,1,2
10,"Lighting",2045,0,1,2
10,"Lighting",2046,0,1,2
10,"Lighting",2047,0,1,2
10,"Lighting",2048,0,1,2
10,"Lighting",2049,0,1,2
10,"Lighting",2050,0,1,2
10,"Lighting",2011,0.08223156,1,8
10,"Lighting",2012,0.08223156,1,8
10,"Lighting",2013,0.08223156,1,8
10,"Lighting",2014,0.08223156,1,8
10,"Lighting",2015,0.08223156,1,8
10,"Lighting",2016,0.08223156,1,8
10,"Lighting",2017,0.08223156,1,8
10,"Lighting",2018,0.08223156,1,8
10,"Lighting",2019,0.08223156,1,8
10,"Lighting",2020,0.08223156,1,8
10,"Lighting",2021,0.08223156,1,8
10,"Lighting",2022,0.08223156,1,8
10,"Lighting",2023,0.08223156,1,8
10,"Lighting",2024,0.08223156,1,8
10,"Lighting",2025,0.08223156,1,8
10,"Lighting",2026,0.08223156,1,8
