"population_context_id","zone_id","year","total"
1,289,2026,12009.9
1,289,2027,12104.66
1,289,2028,12197.63
1,289,2029,12288.75
1,289,2030,12377.99
1,289,2031,12465.35
1,289,2032,12550.84
1,289,2033,12634.46
1,289,2034,12716.7
1,289,2035,12797.34
1,289,2036,12885.57
1,289,2037,12972.02
1,289,2038,13056.51
1,289,2039,13139.24
1,289,2040,13220.06
1,289,2041,13298.98
1,289,2042,13376.14
1,289,2043,13451.6
1,289,2044,13525.4
1,289,2045,13597.53
1,289,2046,13667.96
1,289,2047,13736.68
1,289,2048,13803.69
1,289,2049,13869.05
1,289,2050,13932.75
1,290,2011,20693.19
1,290,2012,20909.08
1,290,2013,21051.48
1,290,2014,21261.83
1,290,2015,21473.69
1,290,2016,21689.72
1,290,2017,21905.76
1,290,2018,22116.82
1,290,2019,22325.08
1,290,2020,22531.35
1,290,2021,22735.7
1,290,2022,22937.45
1,290,2023,23137.16
1,290,2024,23334.81
1,290,2025,23528.65
1,290,2026,23719.66
1,290,2027,23906.82
1,290,2028,24090.44
1,290,2029,24270.38
1,290,2030,24446.64
1,290,2031,24619.18
1,290,2032,24788.03
1,290,2033,24953.17
1,290,2034,25115.59
1,290,2035,25274.86
1,290,2036,25449.12
1,290,2037,25619.85
1,290,2038,25786.72
1,290,2039,25950.12
1,290,2040,26109.73
1,290,2041,26265.6
1,290,2042,26418
1,290,2043,26567.03
1,290,2044,26712.79
1,290,2045,26855.24
1,290,2046,26994.35
1,290,2047,27130.06
1,290,2048,27262.41
1,290,2049,27391.49
1,290,2050,27517.3
1,291,2011,1050.109
1,291,2012,1061.064
1,291,2013,1068.291
1,291,2014,1078.965
1,291,2015,1089.716
1,291,2016,1100.679
1,291,2017,1111.642
1,291,2018,1122.353
1,291,2019,1132.921
1,291,2020,1143.389
1,291,2021,1153.759
1,291,2022,1163.997
1,291,2023,1174.132
1,291,2024,1184.162
1,291,2025,1193.999
1,291,2026,1203.692
1,291,2027,1213.189
1,291,2028,1222.507
1,291,2029,1231.639
1,291,2030,1240.583
1,291,2031,1249.339
1,291,2032,1257.908
1,291,2033,1266.288
1,291,2034,1274.531
1,291,2035,1282.613
1,291,2036,1291.456
1,291,2037,1300.12
1,291,2038,1308.588
1,291,2039,1316.88
1,291,2040,1324.98
1,291,2041,1332.889
1,291,2042,1340.623
1,291,2043,1348.186
1,291,2044,1355.583
1,291,2045,1362.812
1,291,2046,1369.871
1,291,2047,1376.758
1,291,2048,1383.474
1,291,2049,1390.025
1,291,2050,1396.409
1,292,2011,18668.23
1,292,2012,18862.99
1,292,2013,18991.45
1,292,2014,19181.22
1,292,2015,19372.35
1,292,2016,19567.24
1,292,2017,19762.13
1,292,2018,19952.54
1,292,2019,20140.42
1,292,2020,20326.51
1,292,2021,20510.86
1,292,2022,20692.87
1,292,2023,20873.04
1,292,2024,21051.34
1,292,2025,21226.22
1,292,2026,21398.53
1,292,2027,21567.38
1,292,2028,21733.03
1,292,2029,21895.37
1,292,2030,22054.37
1,292,2031,22210.03
1,292,2032,22362.35
1,292,2033,22511.34
1,292,2034,22657.87
1,292,2035,22801.55
1,292,2036,22958.76
1,292,2037,23112.78
1,292,2038,23263.32
1,292,2039,23410.73
1,292,2040,23554.72
1,292,2041,23695.34
1,292,2042,23832.82
1,292,2043,23967.27
1,292,2044,24098.77
1,292,2045,24227.28
1,292,2046,24352.77
1,292,2047,24475.21
1,292,2048,24594.6
1,292,2049,24711.05
1,292,2050,24824.55
1,293,2011,14703.58
1,293,2012,14856.98
1,293,2013,14958.16
1,293,2014,15107.62
1,293,2015,15258.16
1,293,2016,15411.67
1,293,2017,15565.17
1,293,2018,15715.14
1,293,2019,15863.12
1,293,2020,16009.69
1,293,2021,16154.89
1,293,2022,16298.25
1,293,2023,16440.15
1,293,2024,16580.59
1,293,2025,16718.32
1,293,2026,16854.04
1,293,2027,16987.03
1,293,2028,17117.5
1,293,2029,17245.36
1,293,2030,17370.6
1,293,2031,17493.2
1,293,2032,17613.17
1,293,2033,17730.51
1,293,2034,17845.93
1,293,2035,17959.09
1,293,2036,18082.91
1,293,2037,18204.22
1,293,2038,18322.8
1,293,2039,18438.9
1,293,2040,18552.31
1,293,2041,18663.06
1,293,2042,18771.35
1,293,2043,18877.25
1,293,2044,18980.82
1,293,2045,19082.04
1,293,2046,19180.88
1,293,2047,19277.31
1,293,2048,19371.35
1,293,2049,19463.07
1,293,2050,19552.46
1,294,2011,2210.714
1,294,2012,2233.777
1,294,2013,2248.99
1,294,2014,2271.462
1,294,2015,2294.096
1,294,2016,2317.175
1,294,2017,2340.255
1,294,2018,2362.803
1,294,2019,2385.052
1,294,2020,2407.089
1,294,2021,2428.92
1,294,2022,2450.474
1,294,2023,2471.81
1,294,2024,2492.925
1,294,2025,2513.634
1,294,2026,2534.039
1,294,2027,2554.035
1,294,2028,2573.651
1,294,2029,2592.875
1,294,2030,2611.705
1,294,2031,2630.138
1,294,2032,2648.176
1,294,2033,2665.819
1,294,2034,2683.171
1,294,2035,2700.186
1,294,2036,2718.803
1,294,2037,2737.042
1,294,2038,2754.87
1,294,2039,2772.327
1,294,2040,2789.378
1,294,2041,2806.03
1,294,2042,2822.311
1,294,2043,2838.233
1,294,2044,2853.804
1,294,2045,2869.023
1,294,2046,2883.884
1,294,2047,2898.383
1,294,2048,2912.522
1,294,2049,2926.312
1,294,2050,2939.753
1,295,2011,3933.084
1,295,2012,3974.116
1,295,2013,4001.181
1,295,2014,4041.162
1,295,2015,4081.43
1,295,2016,4122.49
1,295,2017,4163.552
1,295,2018,4203.667
1,295,2019,4243.25
1,295,2020,4282.457
1,295,2021,4321.296
1,295,2022,4359.643
1,295,2023,4397.601
1,295,2024,4435.167
1,295,2025,4472.009
1,295,2026,4508.313
1,295,2027,4543.887
1,295,2028,4578.786
1,295,2029,4612.988
1,295,2030,4646.488
1,295,2031,4679.283
1,295,2032,4711.374
1,295,2033,4742.763
1,295,2034,4773.634
1,295,2035,4803.905
1,295,2036,4837.026
1,295,2037,4869.476
1,295,2038,4901.193
1,295,2039,4932.25
1,295,2040,4962.586
1,295,2041,4992.212
1,295,2042,5021.178
1,295,2043,5049.504
1,295,2044,5077.208
1,295,2045,5104.283
1,295,2046,5130.722
1,295,2047,5156.518
1,295,2048,5181.672
1,295,2049,5206.206
1,295,2050,5230.119
1,296,2011,12188.68
1,296,2012,12315.84
1,296,2013,12399.71
1,296,2014,12523.61
1,296,2015,12648.4
1,296,2016,12775.65
1,296,2017,12902.9
1,296,2018,13027.22
1,296,2019,13149.89
1,296,2020,13271.39
1,296,2021,13391.75
1,296,2022,13510.59
1,296,2023,13628.22
1,296,2024,13744.64
1,296,2025,13858.81
1,296,2026,13971.32
1,296,2027,14081.56
1,296,2028,14189.72
1,296,2029,14295.71
1,296,2030,14399.52
1,296,2031,14501.16
1,296,2032,14600.61
1,296,2033,14697.88
1,296,2034,14793.55
1,296,2035,14887.36
1,296,2036,14990.01
1,296,2037,15090.57
1,296,2038,15188.86
1,296,2039,15285.11
1,296,2040,15379.12
1,296,2041,15470.93
1,296,2042,15560.69
1,296,2043,15648.48
1,296,2044,15734.33
1,296,2045,15818.24
1,296,2046,15900.17
1,296,2047,15980.11
1,296,2048,16058.07
1,296,2049,16134.1
1,296,2050,16208.2
1,297,2011,14142
1,297,2012,14289.54
1,297,2013,14386.85
1,297,2014,14530.61
1,297,2015,14675.4
1,297,2016,14823.04
1,297,2017,14970.68
1,297,2018,15114.92
1,297,2019,15257.25
1,297,2020,15398.22
1,297,2021,15537.87
1,297,2022,15675.75
1,297,2023,15812.24
1,297,2024,15947.31
1,297,2025,16079.79
1,297,2026,16210.32
1,297,2027,16338.23
1,297,2028,16463.72
1,297,2029,16586.7
1,297,2030,16707.15
1,297,2031,16825.07
1,297,2032,16940.46
1,297,2033,17053.32
1,297,2034,17164.32
1,297,2035,17273.17
1,297,2036,17392.26
1,297,2037,17508.94
1,297,2038,17622.98
1,297,2039,17734.65
1,297,2040,17843.73
1,297,2041,17950.25
1,297,2042,18054.4
1,297,2043,18156.26
1,297,2044,18255.87
1,297,2045,18353.22
1,297,2046,18448.29
1,297,2047,18541.04
1,297,2048,18631.49
1,297,2049,18719.7
1,297,2050,18805.68
1,298,2011,11765.14
1,298,2012,11887.89
1,298,2013,11968.85
1,298,2014,12088.44
1,298,2015,12208.89
1,298,2016,12331.72
1,298,2017,12454.55
1,298,2018,12574.55
1,298,2019,12692.95
1,298,2020,12810.23
1,298,2021,12926.41
1,298,2022,13041.12
1,298,2023,13154.67
1,298,2024,13267.04
1,298,2025,13377.25
1,298,2026,13485.84
1,298,2027,13592.26
1,298,2028,13696.65
1,298,2029,13798.96
1,298,2030,13899.17
1,298,2031,13997.27
1,298,2032,14093.27
1,298,2033,14187.16
1,298,2034,14279.5
1,298,2035,14370.06
1,298,2036,14469.13
1,298,2037,14566.2
1,298,2038,14661.08
1,298,2039,14753.98
1,298,2040,14844.72
1,298,2041,14933.34
1,298,2042,15019.99
1,298,2043,15104.72
1,298,2044,15187.59
1,298,2045,15268.58
1,298,2046,15347.67
1,298,2047,15424.84
1,298,2048,15500.08
1,298,2049,15573.47
1,298,2050,15645
1,299,2011,7389.24
1,299,2012,7466.33
1,299,2013,7517.178
1,299,2014,7592.291
1,299,2015,7667.943
1,299,2016,7745.085
1,299,2017,7822.229
1,299,2018,7897.596
1,299,2019,7971.962
1,299,2020,8045.62
1,299,2021,8118.589
1,299,2022,8190.633
1,299,2023,8261.946
1,299,2024,8332.522
1,299,2025,8401.741
1,299,2026,8469.946
1,299,2027,8536.78
1,299,2028,8602.347
1,299,2029,8666.603
1,299,2030,8729.541
1,299,2031,8791.154
1,299,2032,8851.445
1,299,2033,8910.416
1,299,2034,8968.415
1,299,2035,9025.287
1,299,2036,9087.513
1,299,2037,9148.478
1,299,2038,9208.065
1,299,2039,9266.414
1,299,2040,9323.407
1,299,2041,9379.065
1,299,2042,9433.485
1,299,2043,9486.703
1,299,2044,9538.751
1,299,2045,9589.618
1,299,2046,9639.29
1,299,2047,9687.754
1,299,2048,9735.013
1,299,2049,9781.105
1,299,2050,9826.031
1,300,2011,4480.709
1,300,2012,4527.455
1,300,2013,4558.288
1,300,2014,4603.835
1,300,2015,4649.709
1,300,2016,4696.487
1,300,2017,4743.266
1,300,2018,4788.967
1,300,2019,4834.061
1,300,2020,4878.726
1,300,2021,4922.974
1,300,2022,4966.66
1,300,2023,5009.902
1,300,2024,5052.699
1,300,2025,5094.672
1,300,2026,5136.03
1,300,2027,5176.557
1,300,2028,5216.315
1,300,2029,5255.279
1,300,2030,5293.444
1,300,2031,5330.805
1,300,2032,5367.365
1,300,2033,5403.124
1,300,2034,5438.293
1,300,2035,5472.779
1,300,2036,5510.512
1,300,2037,5547.48
1,300,2038,5583.613
1,300,2039,5618.995
1,300,2040,5653.554
1,300,2041,5687.305
1,300,2042,5720.304
1,300,2043,5752.575
1,300,2044,5784.136
1,300,2045,5814.98
1,300,2046,5845.101
1,300,2047,5874.488
1,300,2048,5903.145
1,300,2049,5931.095
1,300,2050,5958.337
1,301,2011,22152.24
1,301,2012,22383.34
1,301,2013,22535.78
1,301,2014,22760.96
1,301,2015,22987.76
1,301,2016,23219.03
1,301,2017,23450.3
1,301,2018,23676.24
1,301,2019,23899.18
1,301,2020,24120
1,301,2021,24338.76
1,301,2022,24554.73
1,301,2023,24768.52
1,301,2024,24980.11
1,301,2025,25187.62
1,301,2026,25392.09
1,301,2027,25592.45
1,301,2028,25789.01
1,301,2029,25981.65
1,301,2030,26170.33
1,301,2031,26355.04
1,301,2032,26535.79
1,301,2033,26712.57
1,301,2034,26886.45
1,301,2035,27056.95
1,301,2036,27243.49
1,301,2037,27426.26
1,301,2038,27604.9
1,301,2039,27779.82
1,301,2040,27950.68
1,301,2041,28117.54
1,301,2042,28280.69
1,301,2043,28440.23
1,301,2044,28596.27
1,301,2045,28748.76
1,301,2046,28897.67
1,301,2047,29042.96
1,301,2048,29184.64
1,301,2049,29322.82
1,301,2050,29457.5
1,302,2011,14328.27
1,302,2012,14477.75
1,302,2013,14576.35
1,302,2014,14722
1,302,2015,14868.7
1,302,2016,15018.28
1,302,2017,15167.87
1,302,2018,15314.01
1,302,2019,15458.21
1,302,2020,15601.04
1,302,2021,15742.53
1,302,2022,15882.23
1,302,2023,16020.51
1,302,2024,16157.37
1,302,2025,16291.58
1,302,2026,16423.84
1,302,2027,16553.43
1,302,2028,16680.57
1,302,2029,16805.17
1,302,2030,16927.21
1,302,2031,17046.68
1,302,2032,17163.59
1,302,2033,17277.94
1,302,2034,17390.41
1,302,2035,17500.69
1,302,2036,17621.35
1,302,2037,17739.56
1,302,2038,17855.11
1,302,2039,17968.25
1,302,2040,18078.76
1,302,2041,18186.69
1,302,2042,18292.21
1,302,2043,18395.4
1,302,2044,18496.33
1,302,2045,18594.96
1,302,2046,18691.28
1,302,2047,18785.26
1,302,2048,18876.89
1,302,2049,18966.27
1,302,2050,19053.38
1,303,2011,8890.541
1,303,2012,8983.293
1,303,2013,9044.472
1,303,2014,9134.846
1,303,2015,9225.869
1,303,2016,9318.685
1,303,2017,9411.502
1,303,2018,9502.181
1,303,2019,9591.656
1,303,2020,9680.279
1,303,2021,9768.074
1,303,2022,9854.755
1,303,2023,9940.557
1,303,2024,10025.47
1,303,2025,10108.75
1,303,2026,10190.82
1,303,2027,10271.23
1,303,2028,10350.12
1,303,2029,10427.43
1,303,2030,10503.15
1,303,2031,10577.29
1,303,2032,10649.83
1,303,2033,10720.78
1,303,2034,10790.56
1,303,2035,10858.99
1,303,2036,10933.86
1,303,2037,11007.21
1,303,2038,11078.9
1,303,2039,11149.11
1,303,2040,11217.68
1,303,2041,11284.65
1,303,2042,11350.12
1,303,2043,11414.15
1,303,2044,11476.78
1,303,2045,11537.98
1,303,2046,11597.74
1,303,2047,11656.05
1,303,2048,11712.91
1,303,2049,11768.37
1,303,2050,11822.42
1,304,2011,5433.636
1,304,2012,5490.323
1,304,2013,5527.714
1,304,2014,5582.948
1,304,2015,5638.579
1,304,2016,5695.305
1,304,2017,5752.032
1,304,2018,5807.453
1,304,2019,5862.137
1,304,2020,5916.301
1,304,2021,5969.959
1,304,2022,6022.936
1,304,2023,6075.375
1,304,2024,6127.273
1,304,2025,6178.173
1,304,2026,6228.327
1,304,2027,6277.473
1,304,2028,6325.687
1,304,2029,6372.937
1,304,2030,6419.218
1,304,2031,6464.525
1,304,2032,6508.86
1,304,2033,6552.224
1,304,2034,6594.874
1,304,2035,6636.693
1,304,2036,6682.451
1,304,2037,6727.281
1,304,2038,6771.099
1,304,2039,6814.005
1,304,2040,6855.915
1,304,2041,6896.843
1,304,2042,6936.86
1,304,2043,6975.994
1,304,2044,7014.267
1,304,2045,7051.672
1,304,2046,7088.198
1,304,2047,7123.835
1,304,2048,7158.586
1,304,2049,7192.48
1,304,2050,7225.516
1,305,2011,4185.627
1,305,2012,4229.294
1,305,2013,4258.097
1,305,2014,4300.645
1,305,2015,4343.499
1,305,2016,4387.195
1,305,2017,4430.894
1,305,2018,4473.584
1,305,2019,4515.709
1,305,2020,4557.433
1,305,2021,4598.766
1,305,2022,4639.575
1,305,2023,4679.97
1,305,2024,4719.949
1,305,2025,4759.157
1,305,2026,4797.792
1,305,2027,4835.65
1,305,2028,4872.79
1,305,2029,4909.188
1,305,2030,4944.839
1,305,2031,4979.74
1,305,2032,5013.892
1,305,2033,5047.295
1,305,2034,5080.149
1,305,2035,5112.364
1,305,2036,5147.612
1,305,2037,5182.145
1,305,2038,5215.899
1,305,2039,5248.95
1,305,2040,5281.234
1,305,2041,5312.762
1,305,2042,5343.587
1,305,2043,5373.733
1,305,2044,5403.215
1,305,2045,5432.029
1,305,2046,5460.166
1,305,2047,5487.618
1,305,2048,5514.387
1,305,2049,5540.497
1,305,2050,5565.945
1,306,2011,24532.39
1,306,2012,24788.33
1,306,2013,24957.15
1,306,2014,25206.52
1,306,2015,25457.69
1,306,2016,25713.8
1,306,2017,25969.92
1,306,2018,26220.14
1,306,2019,26467.04
1,306,2020,26711.58
1,306,2021,26953.84
1,306,2022,27193.03
1,306,2023,27429.79
1,306,2024,27664.1
1,306,2025,27893.91
1,306,2026,28120.35
1,306,2027,28342.24
1,306,2028,28559.92
1,306,2029,28773.25
1,306,2030,28982.21
1,306,2031,29186.77
1,306,2032,29386.93
1,306,2033,29582.72
1,306,2034,29775.28
1,306,2035,29964.09
1,306,2036,30170.68
1,306,2037,30373.09
1,306,2038,30570.92
1,306,2039,30764.64
1,306,2040,30953.86
1,306,2041,31138.64
1,306,2042,31319.32
1,306,2043,31496
1,306,2044,31668.8
1,306,2045,31837.68
1,306,2046,32002.59
1,306,2047,32163.49
1,306,2048,32320.39
1,306,2049,32473.42
1,306,2050,32622.57
1,307,2011,12290.61
1,307,2012,12418.83
1,307,2013,12503.41
1,307,2014,12628.34
1,307,2015,12754.18
1,307,2016,12882.49
1,307,2017,13010.8
1,307,2018,13136.16
1,307,2019,13259.85
1,307,2020,13382.37
1,307,2021,13503.74
1,307,2022,13623.57
1,307,2023,13742.19
1,307,2024,13859.58
1,307,2025,13974.71
1,307,2026,14088.16
1,307,2027,14199.32
1,307,2028,14308.38
1,307,2029,14415.26
1,307,2030,14519.94
1,307,2031,14622.42
1,307,2032,14722.71
1,307,2033,14820.79
1,307,2034,14917.27
1,307,2035,15011.86
1,307,2036,15115.36
1,307,2037,15216.76
1,307,2038,15315.88
1,307,2039,15412.93
1,307,2040,15507.73
1,307,2041,15600.3
1,307,2042,15690.82
1,307,2043,15779.34
1,307,2044,15865.91
1,307,2045,15950.52
1,307,2046,16033.14
1,307,2047,16113.75
1,307,2048,16192.36
1,307,2049,16269.02
1,307,2050,16343.75
1,308,2011,9263.266
1,308,2012,9359.906
1,308,2013,9423.649
1,308,2014,9517.812
1,308,2015,9612.652
1,308,2016,9709.358
1,308,2017,9806.067
1,308,2018,9900.548
1,308,2019,9993.774
1,308,2020,10086.11
1,308,2021,10177.59
1,308,2022,10267.9
1,308,2023,10357.3
1,308,2024,10445.78
1,308,2025,10532.55
1,308,2026,10618.05
1,308,2027,10701.84
1,308,2028,10784.03
1,308,2029,10864.59
1,308,2030,10943.49
1,308,2031,11020.73
1,308,2032,11096.31
1,308,2033,11170.23
1,308,2034,11242.94
1,308,2035,11314.24
1,308,2036,11392.25
1,308,2037,11468.67
1,308,2038,11543.37
1,308,2039,11616.52
1,308,2040,11687.97
1,308,2041,11757.74
1,308,2042,11825.96
1,308,2043,11892.68
1,308,2044,11957.93
1,308,2045,12021.69
1,308,2046,12083.96
1,308,2047,12144.72
1,308,2048,12203.96
1,308,2049,12261.75
1,308,2050,12318.06
1,309,2011,13582.01
1,309,2012,13723.71
1,309,2013,13817.17
1,309,2014,13955.23
1,309,2015,14094.29
1,309,2016,14236.08
1,309,2017,14377.88
1,309,2018,14516.41
1,309,2019,14653.1
1,309,2020,14788.49
1,309,2021,14922.61
1,309,2022,15055.03
1,309,2023,15186.11
1,309,2024,15315.84
1,309,2025,15443.07
1,309,2026,15568.43
1,309,2027,15691.28
1,309,2028,15811.79
1,309,2029,15929.9
1,309,2030,16045.59
1,309,2031,16158.84
1,309,2032,16269.66
1,309,2033,16378.05
1,309,2034,16484.66
1,309,2035,16589.19
1,309,2036,16703.57
1,309,2037,16815.63
1,309,2038,16925.15
1,309,2039,17032.4
1,309,2040,17137.16
1,309,2041,17239.47
1,309,2042,17339.49
1,309,2043,17437.31
1,309,2044,17532.98
1,309,2045,17626.48
1,309,2046,17717.78
1,309,2047,17806.86
1,309,2048,17893.72
1,309,2049,17978.45
1,309,2050,18061.02
1,310,2011,3467.449
1,310,2012,3503.624
1,310,2013,3527.485
1,310,2014,3562.732
1,310,2015,3598.232
1,310,2016,3634.432
1,310,2017,3670.632
1,310,2018,3705.999
1,310,2019,3740.895
1,310,2020,3775.46
1,310,2021,3809.701
1,310,2022,3843.508
1,310,2023,3876.972
1,310,2024,3910.091
1,310,2025,3942.572
1,310,2026,3974.577
1,310,2027,4005.94
1,310,2028,4036.707
1,310,2029,4066.86
1,310,2030,4096.394
1,310,2031,4125.306
1,310,2032,4153.598
1,310,2033,4181.271
1,310,2034,4208.487
1,310,2035,4235.175
1,310,2036,4264.375
1,310,2037,4292.982
1,310,2038,4320.945
1,310,2039,4348.325
1,310,2040,4375.069
1,310,2041,4401.188
1,310,2042,4426.724
1,310,2043,4451.698
1,310,2044,4476.122
1,310,2045,4499.991
1,310,2046,4523.3
1,310,2047,4546.042
1,310,2048,4568.218
1,310,2049,4589.848
1,310,2050,4610.929
1,311,2011,22850.93
1,311,2012,23089.32
1,311,2013,23246.57
1,311,2014,23478.85
1,311,2015,23712.8
1,311,2016,23951.36
1,311,2017,24189.93
1,311,2018,24423
1,311,2019,24652.97
1,311,2020,24880.75
1,311,2021,25106.41
1,311,2022,25329.2
1,311,2023,25549.73
1,311,2024,25767.99
1,311,2025,25982.04
1,311,2026,26192.96
1,311,2027,26399.65
1,311,2028,26602.41
1,311,2029,26801.12
1,311,2030,26995.75
1,311,2031,27186.29
1,311,2032,27372.73
1,311,2033,27555.1
1,311,2034,27734.46
1,311,2035,27910.33
1,311,2036,28102.77
1,311,2037,28291.29
1,311,2038,28475.57
1,311,2039,28656.01
1,311,2040,28832.26
1,311,2041,29004.38
1,311,2042,29172.67
1,311,2043,29337.25
1,311,2044,29498.2
1,311,2045,29655.51
1,311,2046,29809.12
1,311,2047,29958.99
1,311,2048,30105.13
1,311,2049,30247.67
1,311,2050,30386.6
1,312,2011,13125.23
1,312,2012,13262.16
1,312,2013,13352.48
1,312,2014,13485.9
1,312,2015,13620.28
1,312,2016,13757.3
1,312,2017,13894.33
1,312,2018,14028.2
1,312,2019,14160.3
1,312,2020,14291.13
1,312,2021,14420.75
1,312,2022,14548.71
1,312,2023,14675.38
1,312,2024,14800.75
1,312,2025,14923.7
1,312,2026,15044.85
1,312,2027,15163.56
1,312,2028,15280.03
1,312,2029,15394.16
1,312,2030,15505.96
1,312,2031,15615.4
1,312,2032,15722.49
1,312,2033,15827.24
1,312,2034,15930.26
1,312,2035,16031.28
1,312,2036,16141.81
1,312,2037,16250.1
1,312,2038,16355.94
1,312,2039,16459.58
1,312,2040,16560.82
1,312,2041,16659.68
1,312,2042,16756.35
1,312,2043,16850.88
1,312,2044,16943.33
1,312,2045,17033.68
1,312,2046,17121.91
1,312,2047,17207.99
1,312,2048,17291.94
1,312,2049,17373.81
1,312,2050,17453.61
1,313,2011,10671.19
1,313,2012,10782.51
1,313,2013,10855.95
1,313,2014,10964.42
1,313,2015,11073.68
1,313,2016,11185.08
1,313,2017,11296.49
1,313,2018,11405.33
1,313,2019,11512.72
1,313,2020,11619.1
1,313,2021,11724.48
1,313,2022,11828.52
1,313,2023,11931.5
1,313,2024,12033.43
1,313,2025,12133.39
1,313,2026,12231.89
1,313,2027,12328.41
1,313,2028,12423.09
1,313,2029,12515.89
1,313,2030,12606.78
1,313,2031,12695.76
1,313,2032,12782.83
1,313,2033,12867.99
1,313,2034,12951.75
1,313,2035,13033.89
1,313,2036,13123.75
1,313,2037,13211.79
1,313,2038,13297.85
1,313,2039,13382.11
1,313,2040,13464.42
1,313,2041,13544.8
1,313,2042,13623.39
1,313,2043,13700.24
1,313,2044,13775.41
1,313,2045,13848.87
1,313,2046,13920.6
1,313,2047,13990.59
1,313,2048,14058.84
1,313,2049,14125.4
1,313,2050,14190.28
1,314,2011,7700.359
1,314,2012,7780.694
1,314,2013,7833.683
1,314,2014,7911.959
1,314,2015,7990.797
1,314,2016,8071.187
1,314,2017,8151.579
1,314,2018,8230.119
1,314,2019,8307.615
1,314,2020,8384.375
1,314,2021,8460.417
1,314,2022,8535.494
1,314,2023,8609.81
1,314,2024,8683.357
1,314,2025,8755.49
1,314,2026,8826.567
1,314,2027,8896.215
1,314,2028,8964.542
1,314,2029,9031.504
1,314,2030,9097.092
1,314,2031,9161.299
1,314,2032,9224.129
1,314,2033,9285.582
1,314,2034,9346.024
1,314,2035,9405.29
1,314,2036,9470.136
1,314,2037,9533.667
1,314,2038,9595.765
1,314,2039,9656.569
1,314,2040,9715.962
1,314,2041,9773.965
1,314,2042,9830.675
1,314,2043,9886.135
1,314,2044,9940.374
1,314,2045,9993.383
1,314,2046,10045.15
1,314,2047,10095.65
1,314,2048,10144.9
1,314,2049,10192.93
1,314,2050,10239.75
1,315,2011,7904.871
1,315,2012,7987.339
1,315,2013,8041.735
1,315,2014,8122.09
1,315,2015,8203.021
1,315,2016,8285.547
1,315,2017,8368.074
1,315,2018,8448.7
1,315,2019,8528.255
1,315,2020,8607.053
1,315,2021,8685.114
1,315,2022,8762.186
1,315,2023,8838.475
1,315,2024,8913.977
1,315,2025,8988.024
1,315,2026,9060.989
1,315,2027,9132.486
1,315,2028,9202.628
1,315,2029,9271.368
1,315,2030,9338.698
1,315,2031,9404.611
1,315,2032,9469.109
1,315,2033,9532.195
1,315,2034,9594.242
1,315,2035,9655.082
1,315,2036,9721.65
1,315,2037,9786.869
1,315,2038,9850.615
1,315,2039,9913.035
1,315,2040,9974.006
1,315,2041,10033.55
1,315,2042,10091.76
1,315,2043,10148.7
1,315,2044,10204.38
1,315,2045,10258.79
1,315,2046,10311.93
1,315,2047,10363.78
1,315,2048,10414.33
1,315,2049,10463.64
1,315,2050,10511.7
1,316,2011,7119.05
1,316,2012,7193.321
1,316,2013,7242.31
1,316,2014,7314.676
1,316,2015,7387.562
1,316,2016,7461.884
1,316,2017,7536.207
1,316,2018,7608.818
1,316,2019,7680.464
1,316,2020,7751.429
1,316,2021,7821.73
1,316,2022,7891.14
1,316,2023,7959.845
1,316,2024,8027.841
1,316,2025,8094.528
1,316,2026,8160.239
1,316,2027,8224.63
1,316,2028,8287.799
1,316,2029,8349.705
1,316,2030,8410.342
1,316,2031,8469.702
1,316,2032,8527.789
1,316,2033,8584.604
1,316,2034,8640.482
1,316,2035,8695.274
1,316,2036,8755.225
1,316,2037,8813.96
1,316,2038,8871.369
1,316,2039,8927.584
1,316,2040,8982.493
1,316,2041,9036.117
1,316,2042,9088.546
1,316,2043,9139.819
1,316,2044,9189.964
1,316,2045,9238.971
1,316,2046,9286.826
1,316,2047,9333.518
1,316,2048,9379.048
1,316,2049,9423.456
1,316,2050,9466.739
1,317,2011,7605.552
1,317,2012,7684.898
1,317,2013,7737.234
1,317,2014,7814.546
1,317,2015,7892.414
1,317,2016,7971.814
1,317,2017,8051.216
1,317,2018,8128.789
1,317,2019,8205.332
1,317,2020,8281.146
1,317,2021,8356.252
1,317,2022,8430.404
1,317,2023,8503.805
1,317,2024,8576.448
1,317,2025,8647.692
1,317,2026,8717.894
1,317,2027,8786.685
1,317,2028,8854.17
1,317,2029,8920.308
1,317,2030,8985.088
1,317,2031,9048.505
1,317,2032,9110.561
1,317,2033,9171.258
1,317,2034,9230.955
1,317,2035,9289.492
1,317,2036,9353.539
1,317,2037,9416.288
1,317,2038,9477.621
1,317,2039,9537.678
1,317,2040,9596.339
1,317,2041,9653.627
1,317,2042,9709.64
1,317,2043,9764.416
1,317,2044,9817.987
1,317,2045,9870.344
1,317,2046,9921.47
1,317,2047,9971.352
1,317,2048,10019.99
1,317,2049,10067.44
1,317,2050,10113.68
1,318,2011,15304.05
1,318,2012,15463.71
1,318,2013,15569.02
1,318,2014,15724.59
1,318,2015,15881.28
1,318,2016,16041.05
1,318,2017,16200.82
1,318,2018,16356.92
1,318,2019,16510.94
1,318,2020,16663.49
1,318,2021,16814.62
1,318,2022,16963.83
1,318,2023,17111.53
1,318,2024,17257.7
1,318,2025,17401.06
1,318,2026,17542.32
1,318,2027,17680.75
1,318,2028,17816.54
1,318,2029,17949.62
1,318,2030,18079.98
1,318,2031,18207.59
